Date,Apple Watch stand hours(hr),Exercise time(min),Flights climbed(count),Heart rate(count/min),Resting heart rate(count/min),Stand time(min),Step count(count),Walking heart rate average(count/min)
2021-07-05,16.000,40.000,9.000,88.118,65.000,244.000,12250.000,91.000
2021-07-06,15.000,52.000,1.000,83.113,59.000,180.000,10866.181,93.000
2021-07-07,14.000,44.000,4.034,83.651,57.000,164.000,9868.000,107.000
2021-07-08,16.000,47.000,5.000,78.949,56.000,138.000,9391.000,99.500
2021-07-09,16.000,38.000,12.000,74.561,52.000,127.000,6181.000,101.500
2021-07-10,14.000,44.000,3.000,72.755,56.000,119.000,5262.000,88.000
2021-07-11,16.000,34.000,4.000,72.661,54.000,175.000,9316.000,108.500
2021-07-12,17.000,35.000,2.000,72.991,55.000,132.000,8141.000,95.500
2021-07-13,17.000,30.000,2.000,67.641,56.000,148.000,6961.000,85.000
2021-07-14,15.000,31.000,1.000,69.959,55.000,116.000,6486.000,101.000
2021-07-15,16.000,30.000,5.000,68.081,54.000,155.000,8038.000,102.000
2021-07-16,14.000,30.000,3.000,74.097,52.000,71.000,4575.000,94.500
2021-07-17,16.000,30.000,8.000,73.754,52.000,167.000,9212.000,98.000
2021-07-18,15.000,43.000,9.000,71.381,49.000,104.000,5629.000,94.000
2021-07-19,16.000,39.000,,84.447,57.000,130.000,9685.000,122.000
2021-07-20,17.000,69.000,3.000,81.766,56.000,172.000,8287.000,95.000
2021-07-21,17.000,38.000,3.000,67.898,58.000,93.000,5099.000,88.500
2021-07-22,17.000,55.000,3.000,73.591,57.000,139.000,7340.000,96.000
2021-07-23,16.000,31.000,4.000,81.592,59.000,135.000,6611.205,97.000
2021-07-24,14.000,67.000,15.000,85.673,56.000,290.000,13288.000,81.000
2021-07-25,17.000,41.000,9.000,75.453,55.000,157.000,6895.000,94.000
2021-07-26,14.000,30.000,,70.010,56.000,122.000,6499.000,92.500
2021-07-27,16.000,32.000,4.000,77.025,57.000,147.000,8284.000,101.000
2021-07-28,16.000,32.000,6.000,78.839,55.000,170.000,10053.000,98.000
2021-07-29,14.000,30.000,6.000,72.749,55.000,182.000,9379.000,91.000
2021-07-30,16.000,32.000,5.000,65.914,55.000,142.000,6607.000,82.000
2021-07-31,16.000,44.000,9.000,80.890,52.000,166.000,9695.000,93.000
2021-08-01,18.000,42.000,6.000,79.030,54.000,217.000,13490.000,97.000
2021-08-02,17.000,40.000,3.000,79.615,54.000,153.000,9800.000,98.500
2021-08-03,16.000,30.000,2.000,78.270,55.000,151.000,8456.921,103.000
2021-08-04,16.000,31.000,2.000,76.423,57.000,117.000,7316.000,93.000
2021-08-05,17.000,31.000,2.000,77.450,59.000,159.000,9467.000,92.000
2021-08-06,16.000,38.000,2.000,66.199,53.000,88.000,5035.000,78.000
2021-08-07,14.000,45.000,5.000,86.418,58.000,202.000,11269.000,108.000
2021-08-08,16.000,83.000,4.000,88.459,56.000,197.000,10882.000,114.000
2021-08-09,17.000,36.000,4.000,78.719,60.000,164.000,9409.000,100.000
2021-08-10,16.000,34.000,1.000,75.696,56.000,141.000,8486.013,96.000
2021-08-11,16.000,30.000,1.000,70.157,57.000,118.000,7235.987,101.000
2021-08-12,19.000,30.000,1.000,78.863,58.000,116.000,7440.000,99.500
2021-08-13,15.000,30.000,9.000,69.715,57.000,67.000,4270.000,91.000
2021-08-14,14.000,44.000,5.000,91.478,56.000,192.000,11979.000,117.000
2021-08-15,17.000,42.000,3.000,72.524,55.000,151.000,8376.000,83.000
2021-08-16,15.000,31.000,5.000,68.019,52.000,141.000,8174.000,102.000
2021-08-17,17.000,39.000,,68.017,54.000,126.000,7125.000,95.000
2021-08-18,16.000,31.000,,69.919,56.000,126.000,5860.000,98.000
2021-08-19,16.000,43.000,1.000,76.353,56.000,148.000,9734.000,93.000
2021-08-20,15.000,52.000,,67.514,53.000,52.000,3178.000,88.000
2021-08-21,15.000,41.000,12.000,86.179,62.000,194.000,10323.000,101.000
2021-08-22,16.000,40.000,9.000,75.922,54.000,213.000,11697.000,84.500
2021-08-23,15.000,74.000,1.000,73.925,55.000,114.000,6948.000,94.000
2021-08-24,15.000,42.000,1.000,83.750,56.000,158.000,8610.000,91.000
2021-08-25,16.000,42.000,1.000,78.529,57.000,137.000,8502.000,100.000
2021-08-26,18.000,41.000,,82.163,56.000,148.000,8518.000,100.500
2021-08-27,17.000,37.000,2.000,75.776,61.000,158.000,7126.000,96.000
2021-08-28,16.000,35.000,3.000,85.466,58.000,229.000,13021.000,118.000
2021-08-29,16.000,32.000,,78.670,54.000,224.000,9042.000,109.000
2021-08-30,17.000,45.000,,84.452,51.000,232.000,8316.000,91.000
2021-08-31,15.000,54.000,,78.117,57.000,217.000,10901.000,88.000
2021-09-01,16.000,48.000,,83.001,54.000,257.000,9432.000,80.000
2021-09-02,16.000,81.000,,92.582,54.000,208.000,9108.000,104.000
2021-09-03,16.000,33.000,,74.183,48.000,140.000,5310.000,94.500
2021-09-04,16.000,69.000,,81.491,48.000,195.000,9816.000,81.000
2021-09-05,16.000,31.000,,68.527,50.000,177.000,6599.000,80.500
2021-09-06,17.000,31.000,,73.665,54.000,202.000,7451.000,93.000
2021-09-07,16.000,36.000,,71.578,51.000,117.000,5697.000,83.000
2021-09-08,16.000,30.000,,65.248,47.000,135.000,4596.250,86.000
2021-09-09,15.000,96.000,,94.203,54.000,175.000,8307.000,106.000
2021-09-10,16.000,46.000,1.000,74.285,57.000,104.000,5146.000,84.500
2021-09-11,15.000,47.000,3.000,89.796,63.000,150.000,8623.000,102.500
2021-09-12,15.000,50.000,14.000,74.454,57.000,260.000,11019.000,82.500
2021-09-13,16.000,55.000,1.000,68.072,54.000,122.000,6747.000,91.000
2021-09-14,17.000,30.000,4.000,78.811,62.000,124.000,6981.000,100.500
2021-09-15,17.000,30.000,3.000,76.014,63.000,179.000,9254.000,102.000
2021-09-16,17.000,59.000,2.000,72.664,62.000,98.000,5442.000,101.500
2021-09-17,16.000,30.000,3.000,71.330,58.000,108.000,5438.000,96.000
2021-09-18,16.000,30.000,5.000,76.705,57.000,113.000,6886.000,115.000
2021-09-19,17.000,35.000,3.000,79.381,62.000,206.000,10367.000,99.000
2021-09-20,15.000,48.000,3.000,94.348,59.000,172.000,11690.000,114.000
2021-09-21,16.000,16.000,3.000,74.542,62.000,157.000,7622.000,96.500
2021-09-22,15.000,69.000,3.000,89.079,70.000,186.000,10459.000,109.000
2021-09-23,14.000,32.000,,73.069,59.000,69.000,3661.000,89.000
2021-09-24,15.000,39.000,1.000,71.635,59.000,81.000,4527.000,87.000
2021-09-25,16.000,33.000,5.000,69.857,53.000,86.000,5073.000,84.500
2021-09-26,19.000,82.000,4.000,69.621,59.000,93.000,4086.000,90.500
2021-09-27,16.000,13.000,,74.461,63.000,107.000,5773.000,96.000
2021-09-28,16.000,10.000,1.000,79.438,62.000,111.000,5726.000,108.500
2021-09-29,17.000,10.000,1.000,74.374,63.000,125.000,5099.000,100.500
2021-09-30,16.000,11.000,1.000,70.832,59.000,128.000,5709.000,86.000
2021-10-01,17.000,38.000,5.000,89.184,63.000,190.000,10529.000,130.000
2021-10-02,15.000,52.000,17.000,87.221,69.000,189.000,8763.000,115.500
2021-10-03,17.000,37.000,3.000,83.748,60.000,184.000,11862.000,133.000
2021-10-04,16.000,30.000,1.000,75.802,55.000,126.000,6243.000,94.000
2021-10-05,17.000,30.000,3.000,74.901,57.000,126.000,6729.000,108.500
2021-10-06,15.000,10.000,1.000,75.261,61.000,105.000,6144.000,101.500
2021-10-07,15.000,12.000,2.000,74.509,63.000,99.000,5237.000,95.000
2021-10-08,16.000,12.000,9.245,76.133,64.000,109.000,6612.000,100.000
2021-10-09,15.000,11.000,9.000,80.821,67.000,201.000,9059.000,91.500
2021-10-10,15.000,43.000,7.000,86.538,61.000,313.000,13590.000,103.000
2021-10-11,15.000,32.000,3.000,77.217,58.000,128.000,7741.542,91.000
2021-10-12,16.000,67.000,5.000,82.643,54.000,190.000,10469.000,92.000
2021-10-13,16.000,30.000,8.878,77.030,58.000,134.000,7090.000,102.000
2021-10-14,17.000,30.000,,77.935,62.000,126.000,6984.000,101.000
2021-10-15,18.000,37.000,2.847,74.834,61.000,101.000,5411.000,97.000
2021-10-16,16.000,38.000,3.000,88.994,59.000,146.000,8813.000,142.000
2021-10-17,17.000,10.000,1.000,73.075,61.000,132.000,6195.000,66.000
2021-10-18,14.000,13.000,,75.940,61.000,113.000,6637.000,104.000
2021-10-19,16.000,16.000,1.000,72.055,60.000,101.000,5499.000,102.000
2021-10-20,17.000,15.000,1.000,75.618,64.000,112.000,7498.000,93.500
2021-10-21,15.000,12.000,2.000,73.202,59.000,92.000,5354.000,104.500
2021-10-22,15.000,14.000,2.000,81.634,62.000,135.000,8040.000,108.500
2021-10-23,16.000,14.000,3.000,79.595,66.000,171.000,8202.000,97.500
2021-10-24,17.000,45.000,6.000,81.816,63.000,201.000,11252.000,99.000
2021-10-25,16.000,13.000,,75.615,62.000,116.000,7274.000,105.500
2021-10-26,18.000,13.000,,74.573,61.000,133.000,7403.000,106.000
2021-10-27,16.000,11.000,1.000,71.461,59.000,132.000,6657.000,91.000
2021-10-28,15.000,18.000,2.000,74.723,61.000,99.000,6200.000,97.500
2021-10-29,17.000,27.000,6.000,76.313,62.000,124.000,6771.000,99.000
2021-10-30,14.000,29.000,2.000,77.335,63.000,124.000,7659.000,107.000
2021-10-31,17.000,42.000,6.000,79.639,57.000,182.000,9056.628,90.500
2021-11-01,15.000,23.000,,74.896,59.000,110.000,6176.000,96.000
2021-11-02,17.000,20.000,2.000,77.375,66.000,103.000,5501.000,102.000
2021-11-03,16.000,27.000,1.000,74.149,60.000,129.000,6134.000,100.500
2021-11-04,16.000,20.000,,75.193,61.000,97.000,5716.000,99.000
2021-11-05,14.000,15.000,2.000,74.688,61.000,87.000,4808.000,101.500
2021-11-06,13.000,55.000,,77.118,62.000,88.000,4362.000,102.000
2021-11-07,15.000,18.000,13.000,83.198,64.000,155.000,7923.000,97.000
2021-11-08,14.000,15.000,1.000,77.751,62.000,72.000,4263.000,100.000
2021-11-09,17.000,16.000,4.000,79.606,63.000,200.000,9812.125,112.000
2021-11-10,18.000,39.000,5.000,84.096,61.000,185.000,7925.875,118.000
2021-11-11,18.000,32.000,4.000,78.483,62.000,217.000,10686.000,94.000
2021-11-12,18.000,48.000,8.000,87.576,63.000,189.000,10808.000,106.000
2021-11-13,14.000,23.000,3.000,79.836,54.000,147.000,6395.000,95.000
2021-11-14,12.000,15.000,1.000,78.596,66.000,116.000,5424.000,106.000
2021-11-15,14.000,34.000,2.000,77.615,55.000,137.000,8233.000,94.000
2021-11-16,13.000,16.000,,76.869,65.000,99.000,5262.000,105.500
2021-11-17,15.000,16.000,3.000,78.006,62.000,146.000,7044.000,109.500
2021-11-18,18.000,15.000,3.000,75.326,65.000,123.000,7151.000,101.500
2021-11-19,13.000,26.000,4.000,76.256,65.000,106.000,5339.000,98.000
2021-11-20,16.000,21.000,,75.949,56.000,121.000,5473.000,98.500
2021-11-21,17.000,21.000,3.000,77.283,65.000,131.000,6518.000,106.500
2021-11-22,12.000,18.000,2.000,80.051,65.000,95.000,6945.000,108.000
2021-11-23,13.000,24.000,,70.589,59.000,41.000,2865.000,89.000
2021-11-24,14.000,7.425,3.000,77.087,65.000,90.000,4624.035,109.000
2021-11-25,12.000,12.575,7.000,85.185,69.000,147.000,8081.000,119.500
2021-11-26,14.000,5.000,2.000,70.565,61.000,67.000,3885.000,82.000
2021-11-27,15.000,4.000,,75.937,63.000,74.000,4468.000,108.500
2021-11-28,16.000,7.000,6.000,74.589,63.000,68.000,4402.000,105.000
2021-11-29,17.000,12.000,,80.124,67.000,147.000,7301.000,106.000
2021-11-30,12.000,,,87.290,76.000,73.000,3855.000,103.500
2021-12-01,13.000,11.000,1.000,82.037,75.000,51.000,2550.000,104.000
2021-12-02,14.000,4.000,4.000,77.149,67.000,84.000,4082.000,104.000
2021-12-03,11.000,4.000,2.000,83.000,70.000,41.000,2591.878,114.000
2021-12-04,12.000,7.000,,84.269,72.000,76.000,5054.000,111.000
2021-12-05,15.000,14.000,13.000,74.558,61.000,166.000,9916.000,89.000
2021-12-06,16.000,17.000,7.000,75.511,63.000,117.000,7296.000,101.000
2021-12-07,16.000,5.000,6.000,71.063,58.000,98.000,6482.000,98.000
2021-12-08,14.000,4.000,2.000,70.869,57.000,57.000,4375.000,92.500
2021-12-09,16.000,18.000,7.000,77.208,56.000,143.000,7743.000,91.500
2021-12-10,15.000,4.000,2.000,70.671,53.000,102.000,5961.574,92.000
2021-12-11,16.000,14.000,9.000,70.583,52.000,149.000,9722.000,90.000
2021-12-12,17.000,11.000,17.000,80.955,61.000,177.000,8536.000,99.000
2021-12-13,12.000,18.000,,83.015,69.000,113.000,6626.000,101.000
2021-12-14,17.000,22.000,4.000,82.220,64.000,160.000,9675.000,95.000
2021-12-15,14.000,15.000,2.000,86.502,61.000,148.000,8939.000,119.500
2021-12-16,14.000,1.000,,73.526,56.000,123.000,5963.000,97.000
2021-12-17,13.000,4.000,1.000,81.928,56.000,113.000,5594.487,100.000
2021-12-18,15.000,,1.000,70.454,52.000,141.000,7507.000,86.500
2021-12-19,17.000,1.000,,76.611,53.000,174.000,9077.000,97.000
2021-12-20,16.000,18.000,,89.175,62.000,180.000,10089.000,132.000
2021-12-21,18.000,31.000,14.000,86.912,69.000,199.000,9861.000,131.000
2021-12-22,15.000,17.000,16.000,78.915,63.000,207.000,9277.000,98.000
2021-12-23,16.000,28.000,20.000,84.726,65.000,247.000,11295.000,95.000
2021-12-24,13.000,7.000,4.000,71.354,61.000,59.000,4045.000,93.000
2021-12-25,14.000,8.000,4.000,70.237,57.000,145.000,7955.904,89.000
2021-12-26,17.000,15.000,16.000,74.812,60.000,245.000,12341.000,90.000
2021-12-27,17.000,21.000,12.000,77.665,60.000,211.000,11130.000,94.000
2021-12-28,13.000,11.000,9.000,75.065,53.000,174.000,7705.643,100.000
2021-12-29,17.000,17.000,8.000,74.549,63.000,143.000,7078.357,97.500
2021-12-30,15.000,7.000,4.000,77.025,56.000,110.000,6949.000,93.000
2021-12-31,14.000,7.000,6.000,79.525,66.000,130.000,5827.258,94.000
2022-01-01,14.000,13.000,6.000,73.380,57.000,105.000,6484.291,89.000
2022-01-02,17.000,14.000,13.000,79.321,63.000,232.000,9735.000,101.000
2022-01-03,15.000,10.000,6.000,73.579,62.000,187.000,10928.000,96.000
2022-01-04,14.000,14.000,1.000,73.713,59.000,118.000,6557.000,98.500
2022-01-05,16.000,17.000,6.000,76.623,62.000,117.000,5462.000,106.000
2022-01-06,13.000,19.000,5.000,79.754,69.000,113.000,5506.000,103.000
2022-01-07,15.000,33.000,3.000,82.349,61.000,97.000,5277.000,110.000
2022-01-08,15.000,10.000,5.000,79.137,67.000,114.000,6431.000,111.000
2022-01-09,15.000,15.000,9.000,79.224,64.000,143.000,7925.000,96.000
2022-01-10,16.000,32.000,3.000,80.944,64.000,132.000,7794.000,107.000
2022-01-11,16.000,20.000,4.000,77.444,62.000,127.000,6543.000,110.500
2022-01-12,15.000,19.000,3.000,77.394,67.000,118.000,6930.365,105.500
2022-01-13,15.000,21.000,2.000,79.469,71.000,102.000,6254.000,114.500
2022-01-14,15.000,10.000,6.000,73.539,60.000,76.000,4529.000,94.500
2022-01-15,17.000,15.000,4.000,75.593,57.000,120.000,7210.000,99.000
2022-01-16,15.000,10.000,7.000,76.792,66.000,97.000,5904.000,102.000
2022-01-17,16.000,29.000,10.000,76.035,53.000,135.000,7907.000,127.000
2022-01-18,18.000,50.000,5.000,79.835,59.000,139.000,8341.000,101.000
2022-01-19,16.000,33.000,2.000,81.768,63.000,129.000,7326.000,111.000
2022-01-20,16.000,25.000,5.000,77.964,65.000,89.000,5943.000,104.000
2022-01-21,15.000,15.000,2.000,76.569,61.000,85.000,5402.000,116.000
2022-01-22,17.000,9.000,7.000,78.383,59.000,176.000,8693.000,120.500
2022-01-23,14.000,12.000,1.000,71.063,57.000,102.000,5370.000,92.000
2022-01-24,15.000,18.000,2.000,71.961,54.000,108.000,6604.000,94.000
2022-01-25,16.000,21.000,2.000,76.390,60.000,92.000,6318.000,106.000
2022-01-26,14.000,27.000,1.000,79.179,65.000,106.000,5774.195,109.000
2022-01-27,15.000,18.000,4.000,81.219,66.000,87.000,4980.000,111.000
2022-01-28,16.000,12.000,5.000,76.124,58.000,129.000,7297.994,118.000
2022-01-29,15.000,79.000,4.000,93.646,59.000,196.000,12656.000,103.500
2022-01-30,18.000,11.000,1.000,75.133,64.000,87.000,4460.000,97.500
2022-01-31,16.000,25.000,1.000,78.386,58.000,134.000,7433.000,108.000
2022-02-01,17.000,39.000,,86.628,62.000,119.000,7772.000,112.000
2022-02-02,15.000,28.000,3.000,73.237,55.000,120.000,6649.000,100.000
2022-02-03,14.000,20.000,3.000,76.615,57.000,95.000,5805.000,108.000
2022-02-04,13.000,29.000,4.000,77.958,53.000,100.000,6949.000,128.000
2022-02-05,14.000,63.000,2.000,89.453,60.000,217.000,10610.000,118.500
2022-02-06,16.000,17.000,5.000,68.408,55.000,145.000,7775.000,98.000
2022-02-07,16.000,26.000,1.000,78.340,63.000,107.000,7367.000,102.000
2022-02-08,13.000,38.000,1.000,79.651,58.000,148.000,8590.000,107.000
2022-02-09,18.000,16.000,3.000,75.530,63.000,127.000,8268.000,103.000
2022-02-10,16.000,29.000,3.000,71.739,54.000,140.000,6546.000,98.000
2022-02-11,14.000,3.000,2.000,72.860,56.000,89.000,4371.000,98.500
2022-02-12,17.000,34.000,3.000,77.938,58.000,187.000,10485.000,110.000
2022-02-13,18.000,37.000,7.000,83.942,60.000,198.000,12366.098,122.000
2022-02-14,16.000,9.000,5.000,73.809,60.000,72.000,4895.000,101.500
2022-02-15,17.000,27.000,1.000,74.057,56.000,122.000,7432.000,100.000
2022-02-16,15.000,29.000,8.000,81.369,64.000,120.000,7199.353,112.000
2022-02-17,16.000,22.000,5.000,76.038,60.000,110.000,6526.000,105.000
2022-02-18,17.000,5.000,1.000,71.832,57.000,116.000,6058.000,89.000
2022-02-19,15.000,12.000,5.980,75.124,57.000,118.000,6511.000,110.000
2022-02-20,14.000,31.000,4.000,77.240,59.000,101.000,7374.000,108.000
2022-02-21,15.000,36.000,4.000,84.383,62.000,173.000,10074.000,130.500
2022-02-22,16.000,41.000,2.000,80.896,58.000,166.000,9670.000,127.000
2022-02-23,16.000,53.000,1.000,80.043,59.000,195.000,10048.000,136.000
2022-02-24,17.000,48.000,2.000,81.261,62.000,158.000,8697.000,138.000
2022-02-25,16.000,20.000,3.000,82.138,63.000,103.000,7164.000,135.000
2022-02-26,16.000,28.000,7.000,86.857,56.000,153.000,9730.000,128.000
2022-02-27,17.000,4.000,1.000,72.470,58.000,117.000,5199.000,95.000
2022-02-28,17.000,48.000,1.000,85.189,59.000,179.000,11583.000,127.000
2022-03-01,17.000,63.000,3.000,89.803,64.000,151.000,9905.000,136.000
2022-03-02,17.000,64.000,7.000,86.192,64.000,149.000,10838.000,129.000
2022-03-03,17.000,38.000,4.000,83.648,60.000,178.000,8856.000,139.000
2022-03-04,15.000,23.000,2.000,79.382,62.000,101.000,5973.000,128.000
2022-03-05,17.000,34.000,3.000,86.517,58.000,110.000,7278.000,126.000
2022-03-06,16.000,42.000,10.000,88.343,63.000,167.000,11154.892,122.000
2022-03-07,15.000,38.000,5.000,78.067,59.000,151.000,8552.000,129.000
2022-03-08,15.000,44.000,6.000,77.574,61.000,133.000,8634.000,120.000
2022-03-09,18.000,39.000,3.000,80.037,63.000,142.000,8955.000,135.000
2022-03-10,14.000,42.000,4.000,85.494,62.000,118.000,8091.000,127.000
2022-03-11,17.000,23.000,2.000,80.511,64.000,138.000,7924.000,129.000
2022-03-12,12.000,30.000,3.000,74.638,56.000,79.000,5307.000,102.000
2022-03-13,15.000,17.000,2.000,73.225,56.000,107.000,5284.000,94.000
2022-03-14,14.000,53.000,3.910,85.257,61.000,129.000,9032.000,105.000
2022-03-15,16.000,41.000,2.000,80.486,59.000,130.000,7837.000,98.000
2022-03-16,18.000,15.000,4.000,78.072,64.000,108.000,6517.000,105.000
2022-03-17,15.000,24.000,3.000,77.689,62.000,87.000,5845.478,105.000
2022-03-18,14.000,18.000,5.000,80.011,60.000,89.000,4796.763,106.500
2022-03-19,14.000,24.000,4.000,75.509,59.000,144.000,7870.784,116.000
2022-03-20,16.000,15.000,6.000,75.124,54.000,177.000,8386.216,101.500
2022-03-21,15.000,25.000,,75.872,60.000,153.000,9402.000,98.000
2022-03-22,17.000,32.000,9.000,74.448,60.000,171.000,8808.000,100.000
2022-03-23,16.000,21.000,1.000,84.316,65.000,124.000,7356.000,132.000
2022-03-24,14.000,16.000,,75.074,60.000,124.000,5174.000,107.000
2022-03-25,17.000,17.000,4.000,77.602,58.000,152.000,7149.000,102.000
2022-03-26,13.000,16.000,,74.429,58.000,120.000,5592.000,103.000
2022-03-27,14.000,15.000,,68.092,56.000,141.000,7572.000,91.000
2022-03-28,18.000,15.000,,70.616,50.000,223.000,9188.000,95.000
2022-03-29,14.000,22.000,1.000,78.708,59.000,146.000,7625.000,124.000
2022-03-30,15.000,32.000,1.000,70.638,49.000,105.000,6535.000,104.000
2022-03-31,12.000,18.000,,70.076,52.000,83.000,4338.000,91.500
2022-04-01,15.000,23.000,4.000,73.219,61.000,120.000,6627.000,92.000
2022-04-02,16.000,73.000,7.000,97.061,56.000,207.000,12009.000,124.000
2022-04-03,14.000,55.000,6.000,86.937,62.000,147.000,10392.000,116.000
2022-04-04,16.000,34.000,1.000,71.018,59.000,121.000,7677.000,95.000
2022-04-05,16.000,34.000,1.000,68.362,57.000,119.000,8321.000,80.000
2022-04-06,16.000,39.000,3.000,73.885,61.000,156.000,9281.000,95.000
2022-04-07,14.000,31.000,,77.772,67.000,119.000,8002.000,105.000
2022-04-08,17.000,17.000,9.000,80.525,66.000,121.000,6803.000,99.000
2022-04-09,12.000,41.000,,79.046,67.000,34.000,1667.000,97.000
2022-04-10,13.000,15.000,7.000,78.349,66.000,115.000,7170.000,100.500
2022-04-11,15.000,34.000,4.000,81.035,59.000,88.000,6385.000,98.500
2022-04-12,17.000,22.000,4.000,77.308,64.000,98.000,6330.000,102.000
2022-04-13,17.000,32.000,6.000,73.497,61.000,133.000,8803.150,90.000
2022-04-14,14.000,28.000,2.000,75.522,56.000,148.000,7918.850,105.000
2022-04-15,16.000,23.000,20.000,75.835,55.000,151.000,9541.711,96.000
2022-04-16,13.000,24.000,4.000,71.188,60.000,104.000,7772.000,88.000
2022-04-17,14.000,27.000,4.000,79.339,53.000,95.000,8607.000,121.000
2022-04-18,17.000,33.000,3.000,68.525,58.000,154.000,10013.000,89.000
2022-04-19,15.000,26.000,3.000,67.626,57.000,113.000,6899.000,87.000
2022-04-20,17.000,25.000,3.417,68.698,51.000,119.000,6597.000,94.500
2022-04-21,15.000,5.000,5.000,66.807,57.000,64.000,4892.000,92.000
2022-04-22,16.000,25.000,3.000,72.142,58.000,92.000,5458.000,88.000
2022-04-23,14.000,15.000,14.000,76.659,58.000,143.000,7769.000,105.500
2022-04-24,14.000,25.000,9.000,72.560,58.000,152.000,7073.000,103.000
2022-04-25,18.000,38.000,3.000,75.857,59.000,135.000,7955.000,89.000
2022-04-26,14.000,38.000,2.000,74.436,59.000,128.000,8665.000,100.500
2022-04-27,15.000,17.000,2.000,65.530,55.000,90.000,5965.000,90.000
2022-04-28,15.000,26.000,,69.052,55.000,74.000,5529.000,93.500
2022-04-29,17.000,12.000,10.000,75.597,59.000,93.000,6655.000,109.500
2022-04-30,17.000,27.000,9.000,71.926,58.000,118.000,7930.000,80.500
2022-05-01,13.000,14.000,8.000,77.559,59.000,118.000,7498.000,95.000
2022-05-02,17.000,71.000,3.000,84.091,54.000,198.000,13136.000,133.000
2022-05-03,16.000,74.000,1.000,81.769,60.000,165.000,11925.422,134.000
2022-05-04,14.000,25.000,2.000,66.795,57.000,79.000,5796.000,93.500
2022-05-05,18.000,12.000,3.000,68.921,54.000,80.000,5703.881,105.000
2022-05-06,16.000,23.000,13.000,73.537,64.000,111.000,7170.119,94.000
2022-05-07,15.000,28.000,5.845,68.023,56.000,120.000,7710.434,91.500
2022-05-08,16.000,27.000,18.000,73.656,56.000,150.000,7526.000,91.000
2022-05-09,17.000,36.000,6.000,73.693,59.000,126.000,8442.000,90.500
2022-05-10,15.000,23.000,5.000,75.244,63.000,84.000,6173.000,93.500
2022-05-11,14.000,25.000,1.000,72.548,57.000,93.000,6356.000,104.000
2022-05-12,17.000,35.000,6.000,72.180,60.000,143.000,7893.000,90.500
2022-05-13,15.000,54.000,2.000,87.699,63.000,191.000,11017.000,117.000
2022-05-14,18.000,116.000,9.000,89.144,58.000,248.000,18676.873,118.000
2022-05-15,14.000,45.000,5.000,77.648,59.000,151.000,10971.127,107.000
2022-05-16,16.000,57.000,4.000,78.391,55.000,164.000,11681.000,116.000
2022-05-17,17.000,20.000,7.000,76.209,61.000,121.000,6712.000,106.500
2022-05-18,17.000,37.000,2.000,73.439,61.000,159.000,10438.042,102.000
2022-05-19,17.000,38.000,4.000,80.218,65.000,172.000,9928.391,109.000
2022-05-20,16.000,4.000,,67.196,52.000,88.000,4587.098,82.000
2022-05-21,15.000,15.000,6.000,70.712,55.000,117.000,6025.698,82.500
2022-05-22,13.000,2.000,,67.281,50.000,101.000,5312.000,92.500
2022-05-23,17.000,37.000,,77.193,62.000,187.000,11067.000,99.000
2022-05-24,14.000,18.000,,70.320,56.000,86.000,5534.000,95.000
2022-05-25,16.000,22.000,,72.684,59.000,183.000,9139.000,103.000
2022-05-26,16.000,26.000,4.000,69.308,55.000,173.000,9176.000,99.500
2022-05-27,12.000,33.000,2.000,75.728,60.000,157.000,8714.000,104.000
2022-05-28,15.000,22.000,4.317,74.727,60.000,222.000,12588.000,86.000
2022-05-29,14.000,9.000,2.000,76.287,64.000,170.000,7224.000,88.000
2022-05-30,15.000,43.000,4.000,79.817,55.000,98.000,8696.701,119.000
2022-05-31,16.000,56.000,4.000,85.970,66.000,156.000,12332.000,116.000
2022-06-01,15.000,56.000,7.000,85.928,59.000,128.000,10633.000,125.000